"resp.id";"ques";"alt";"Brand";"Price";"RAMGB";"Foldable";"CameraQuality";"choice"
257;3844;2;"OnePlus";"UpperMid-range";"Low";"Yes";"High";0
257;3844;3;"OnePlus";"Premium";"Low";"No";"Low";0
257;3844;4;"Poco";"LowerMid-range";"Low";"No";"Low";1
257;3845;1;"Huawei";"LowerMid-range";"Mid-range";"Yes";"Medium";0
257;3845;2;"Xiaomi";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
257;3845;3;"Xiaomi";"Budget";"High-end";"No";"Medium";1
257;3845;4;"Xiaomi";"Budget";"Low";"Yes";"High";0
257;3846;1;"OnePlus";"Mid-range";"Low";"No";"Medium";1
257;3846;2;"Xiaomi";"Budget";"Mid-range";"Yes";"High";0
257;3846;3;"OnePlus";"Premium";"Low";"Yes";"Medium";0
257;3846;4;"OnePlus";"Premium";"Low";"Yes";"High";0
257;3847;1;"Huawei";"Premium";"LowerMid-range";"Yes";"Low";0
257;3847;2;"OnePlus";"Premium";"LowerMid-range";"Yes";"High";0
257;3847;3;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"High";0
257;3847;4;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"Medium";1
257;3848;1;"OnePlus";"Mid-range";"High-end";"Yes";"Medium";0
257;3848;2;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Medium";0
257;3848;3;"Xiaomi";"LowerMid-range";"High-end";"Yes";"Medium";0
257;3848;4;"OnePlus";"LowerMid-range";"Mid-range";"No";"Low";1
257;3849;1;"OnePlus";"UpperMid-range";"Low";"No";"Low";0
257;3849;2;"Xiaomi";"Mid-range";"Low";"Yes";"High";0
257;3849;3;"Xiaomi";"UpperMid-range";"High-end";"No";"Low";1
257;3849;4;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Low";0
257;3850;1;"OnePlus";"Mid-range";"LowerMid-range";"No";"Low";0
257;3850;2;"Huawei";"LowerMid-range";"High-end";"Yes";"Low";1
257;3850;3;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
257;3850;4;"Huawei";"UpperMid-range";"Mid-range";"Yes";"High";0
257;3851;1;"Xiaomi";"LowerMid-range";"High-end";"No";"Medium";0
257;3851;2;"Huawei";"LowerMid-range";"Mid-range";"No";"High";1
257;3851;3;"Xiaomi";"LowerMid-range";"High-end";"Yes";"High";0
257;3851;4;"Huawei";"Premium";"LowerMid-range";"Yes";"Medium";0
257;3852;1;"Huawei";"Premium";"High-end";"Yes";"High";0
257;3852;2;"Xiaomi";"Premium";"Low";"No";"High";0
257;3852;3;"Xiaomi";"Premium";"High-end";"Yes";"Medium";0
257;3852;4;"Xiaomi";"Budget";"High-end";"No";"Low";1
257;3853;1;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
257;3853;2;"Xiaomi";"Mid-range";"High-end";"No";"High";0
257;3853;3;"Huawei";"Premium";"Mid-range";"Yes";"Medium";0
257;3853;4;"Poco";"Mid-range";"Low";"Yes";"Medium";1
257;3854;1;"Xiaomi";"Mid-range";"LowerMid-range";"Yes";"Medium";0
257;3854;2;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Medium";1
257;3854;3;"Huawei";"Premium";"High-end";"No";"Medium";0
257;3854;4;"Poco";"Mid-range";"High-end";"Yes";"Low";0
257;3855;1;"Poco";"Budget";"Low";"Yes";"Low";0
257;3855;2;"Huawei";"Mid-range";"Mid-range";"Yes";"Low";0
257;3855;3;"OnePlus";"Mid-range";"High-end";"No";"Low";0
257;3855;4;"Huawei";"Mid-range";"Mid-range";"Yes";"Medium";1
258;3856;1;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Low";0
258;3856;2;"Poco";"LowerMid-range";"Mid-range";"Yes";"Low";0
258;3856;3;"OnePlus";"Budget";"LowerMid-range";"No";"Medium";1
258;3856;4;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Medium";0
258;3857;1;"Xiaomi";"Premium";"Low";"No";"Medium";0
258;3857;2;"OnePlus";"Mid-range";"High-end";"No";"Low";0
258;3857;3;"OnePlus";"Budget";"Low";"Yes";"Low";0
258;3857;4;"Poco";"Mid-range";"High-end";"Yes";"Medium";1
258;3858;1;"OnePlus";"LowerMid-range";"High-end";"No";"Medium";0
258;3858;2;"OnePlus";"Budget";"High-end";"Yes";"Medium";1
258;3858;3;"Xiaomi";"UpperMid-range";"Mid-range";"No";"Low";0
258;3858;4;"OnePlus";"Budget";"Low";"Yes";"High";0
258;3859;1;"Xiaomi";"Budget";"High-end";"Yes";"High";0
258;3859;2;"Poco";"Mid-range";"LowerMid-range";"Yes";"Medium";1
258;3859;3;"OnePlus";"UpperMid-range";"Low";"Yes";"High";0
258;3859;4;"OnePlus";"Mid-range";"Mid-range";"Yes";"Low";0
258;3860;1;"Poco";"Mid-range";"Low";"No";"Medium";0
258;3860;2;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Medium";1
258;3860;3;"Xiaomi";"Mid-range";"Low";"No";"Medium";0
258;3860;4;"Poco";"Mid-range";"Low";"Yes";"Low";0
258;3861;1;"Xiaomi";"LowerMid-range";"Low";"No";"High";0
258;3861;2;"Xiaomi";"Premium";"Low";"Yes";"Medium";0
258;3861;3;"Xiaomi";"Budget";"Low";"Yes";"Low";1
258;3861;4;"OnePlus";"Mid-range";"Mid-range";"No";"Low";0
258;3862;1;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Low";0
258;3862;2;"Xiaomi";"Budget";"Mid-range";"No";"Medium";1
258;3862;3;"Xiaomi";"UpperMid-range";"Low";"Yes";"Low";0
258;3862;4;"Xiaomi";"Mid-range";"Mid-range";"Yes";"Medium";0
258;3863;1;"Poco";"Mid-range";"Mid-range";"No";"Low";0
258;3863;2;"Xiaomi";"LowerMid-range";"Mid-range";"Yes";"High";0
258;3863;3;"OnePlus";"Premium";"Mid-range";"No";"Low";0
258;3863;4;"OnePlus";"LowerMid-range";"High-end";"No";"Low";1
258;3864;1;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"Medium";0
258;3864;2;"OnePlus";"Mid-range";"Mid-range";"No";"High";0
258;3864;3;"Huawei";"Budget";"High-end";"Yes";"Medium";0
258;3864;4;"Huawei";"Premium";"High-end";"No";"Low";1
258;3865;1;"OnePlus";"LowerMid-range";"High-end";"Yes";"Low";0
258;3865;2;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Medium";0
258;3865;3;"Xiaomi";"LowerMid-range";"High-end";"Yes";"Medium";1
258;3865;4;"Poco";"Mid-range";"Low";"No";"Low";0
258;3866;1;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";1
258;3866;2;"Poco";"Premium";"Low";"No";"High";0
258;3866;3;"Xiaomi";"Premium";"LowerMid-range";"No";"Medium";0
258;3866;4;"Xiaomi";"Mid-range";"High-end";"No";"High";0
258;3867;1;"Xiaomi";"Budget";"High-end";"No";"Medium";1
258;3867;2;"Poco";"Mid-range";"Low";"Yes";"Medium";0
258;3867;3;"Huawei";"UpperMid-range";"LowerMid-range";"Yes";"High";0
258;3867;4;"Poco";"Premium";"LowerMid-range";"No";"Low";0
258;3868;1;"Huawei";"Budget";"LowerMid-range";"Yes";"Low";1
258;3868;2;"Huawei";"Premium";"Mid-range";"No";"Low";0
258;3868;3;"Huawei";"LowerMid-range";"Low";"Yes";"High";0
258;3868;4;"Huawei";"Mid-range";"High-end";"Yes";"Low";0
258;3869;1;"Huawei";"Premium";"Low";"Yes";"Medium";0
258;3869;2;"Huawei";"LowerMid-range";"High-end";"No";"High";0
258;3869;3;"Huawei";"LowerMid-range";"High-end";"No";"Low";1
258;3869;4;"OnePlus";"Premium";"High-end";"Yes";"Low";0
258;3870;1;"Poco";"LowerMid-range";"Low";"No";"Low";1
258;3870;2;"Poco";"LowerMid-range";"Low";"Yes";"Low";0
258;3870;3;"Poco";"LowerMid-range";"Mid-range";"No";"Low";0
258;3870;4;"Xiaomi";"Budget";"High-end";"Yes";"Low";0
259;3871;1;"Huawei";"Mid-range";"Low";"Yes";"High";0
259;3871;2;"Huawei";"LowerMid-range";"High-end";"Yes";"Low";1
259;3871;3;"OnePlus";"Premium";"LowerMid-range";"Yes";"High";0
259;3871;4;"OnePlus";"Mid-range";"Low";"Yes";"High";0
259;3872;1;"Xiaomi";"Budget";"LowerMid-range";"Yes";"Medium";0
259;3872;2;"Poco";"UpperMid-range";"High-end";"No";"High";1
259;3872;3;"OnePlus";"LowerMid-range";"Mid-range";"No";"Low";0
259;3872;4;"Poco";"Premium";"LowerMid-range";"No";"Medium";0
259;3873;1;"OnePlus";"Mid-range";"High-end";"No";"Low";1
259;3873;2;"Poco";"UpperMid-range";"Low";"Yes";"Low";0
259;3873;3;"Xiaomi";"Budget";"Low";"Yes";"Medium";0
259;3873;4;"Poco";"Premium";"Low";"No";"Medium";0
259;3874;1;"Poco";"Mid-range";"Mid-range";"Yes";"Low";0
259;3874;2;"OnePlus";"Budget";"Mid-range";"Yes";"Low";0
259;3874;3;"OnePlus";"Premium";"LowerMid-range";"Yes";"Low";0
259;3874;4;"OnePlus";"LowerMid-range";"Low";"No";"Medium";1
259;3875;1;"Huawei";"Budget";"High-end";"No";"High";1
259;3875;2;"Poco";"UpperMid-range";"Mid-range";"Yes";"Low";0
259;3875;3;"Poco";"Premium";"Low";"No";"Low";0
259;3875;4;"OnePlus";"LowerMid-range";"Low";"Yes";"Low";0
259;3876;1;"Xiaomi";"Mid-range";"LowerMid-range";"Yes";"Medium";0
259;3876;2;"OnePlus";"Budget";"High-end";"No";"High";1
259;3876;3;"Poco";"Budget";"Mid-range";"Yes";"Low";0
259;3876;4;"Xiaomi";"Premium";"High-end";"No";"High";0
259;3877;1;"OnePlus";"UpperMid-range";"High-end";"No";"Low";1
259;3877;2;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Medium";0
259;3877;3;"Xiaomi";"LowerMid-range";"LowerMid-range";"Yes";"High";0
259;3877;4;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Low";0
259;3878;1;"Poco";"LowerMid-range";"Low";"No";"Medium";1
259;3878;2;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"Medium";0
259;3878;3;"Xiaomi";"UpperMid-range";"LowerMid-range";"No";"Medium";0
259;3878;4;"Poco";"Premium";"Mid-range";"No";"Medium";0
259;3879;1;"Huawei";"LowerMid-range";"LowerMid-range";"Yes";"High";0
259;3879;2;"Xiaomi";"Mid-range";"High-end";"No";"Medium";0
259;3879;3;"Poco";"LowerMid-range";"High-end";"Yes";"Low";0
259;3879;4;"OnePlus";"Mid-range";"High-end";"Yes";"Low";1
259;3880;1;"Xiaomi";"UpperMid-range";"Mid-range";"No";"Medium";0
259;3880;2;"Poco";"Premium";"LowerMid-range";"Yes";"Low";0
259;3880;3;"Xiaomi";"LowerMid-range";"Mid-range";"No";"High";1
259;3880;4;"Poco";"Mid-range";"LowerMid-range";"Yes";"Medium";0
259;3881;1;"Poco";"LowerMid-range";"LowerMid-range";"No";"High";0
259;3881;2;"Huawei";"UpperMid-range";"High-end";"No";"Medium";0
259;3881;3;"OnePlus";"Premium";"High-end";"No";"High";1
259;3881;4;"OnePlus";"Budget";"Low";"No";"Low";0
259;3882;1;"Poco";"LowerMid-range";"Low";"No";"Low";0
259;3882;2;"Huawei";"UpperMid-range";"Mid-range";"No";"Medium";1
259;3882;3;"Huawei";"Mid-range";"Mid-range";"Yes";"Low";0
259;3882;4;"OnePlus";"UpperMid-range";"LowerMid-range";"No";"High";0
259;3883;1;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Medium";0
259;3883;2;"Xiaomi";"Budget";"Low";"No";"Medium";1
259;3883;3;"OnePlus";"Premium";"High-end";"No";"Low";0
259;3883;4;"Poco";"Budget";"Mid-range";"Yes";"High";0
259;3884;1;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Medium";0
259;3884;2;"Xiaomi";"Mid-range";"Low";"Yes";"High";0
259;3884;3;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"High";0
259;3884;4;"Huawei";"Budget";"High-end";"Yes";"Low";1
259;3885;1;"OnePlus";"Premium";"Low";"No";"High";0
259;3885;2;"OnePlus";"LowerMid-range";"Low";"No";"High";1
259;3885;3;"Xiaomi";"LowerMid-range";"High-end";"No";"High";0
259;3885;4;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Medium";0
260;3886;1;"OnePlus";"LowerMid-range";"High-end";"Yes";"High";1
260;3886;2;"Xiaomi";"Budget";"High-end";"Yes";"Low";0
260;3886;3;"Xiaomi";"Mid-range";"LowerMid-range";"No";"High";0
260;3886;4;"OnePlus";"Mid-range";"LowerMid-range";"Yes";"Medium";0
260;3887;1;"Huawei";"Budget";"Mid-range";"No";"Medium";1
260;3887;2;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
260;3887;3;"Xiaomi";"Budget";"LowerMid-range";"Yes";"Low";0
260;3887;4;"OnePlus";"Budget";"Mid-range";"No";"Medium";0
260;3888;1;"Xiaomi";"LowerMid-range";"High-end";"Yes";"Medium";1
260;3888;2;"Xiaomi";"Mid-range";"LowerMid-range";"No";"Medium";0
260;3888;3;"Xiaomi";"Mid-range";"Mid-range";"No";"Low";0
260;3888;4;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Medium";0
260;3889;1;"Huawei";"Premium";"Low";"Yes";"Low";0
260;3889;2;"OnePlus";"Budget";"Mid-range";"Yes";"Medium";1
260;3889;3;"Huawei";"Budget";"LowerMid-range";"Yes";"High";0
260;3889;4;"Poco";"Premium";"Mid-range";"Yes";"Medium";0
260;3890;1;"Xiaomi";"UpperMid-range";"Mid-range";"No";"High";0
260;3890;2;"Xiaomi";"Premium";"Low";"Yes";"Low";0
260;3890;3;"Poco";"LowerMid-range";"Mid-range";"No";"Low";1
260;3890;4;"Poco";"Budget";"LowerMid-range";"No";"High";0
260;3891;1;"Huawei";"UpperMid-range";"High-end";"Yes";"High";0
260;3891;2;"Huawei";"Mid-range";"Mid-range";"No";"Medium";1
260;3891;3;"Huawei";"Mid-range";"Low";"No";"Medium";0
260;3891;4;"Xiaomi";"Budget";"LowerMid-range";"Yes";"Medium";0
260;3892;1;"Poco";"Mid-range";"Mid-range";"Yes";"Low";1
260;3892;2;"OnePlus";"Mid-range";"Mid-range";"Yes";"High";0
260;3892;3;"Poco";"LowerMid-range";"Low";"No";"Medium";0
260;3892;4;"Huawei";"Premium";"Mid-range";"Yes";"Medium";0
260;3893;1;"OnePlus";"LowerMid-range";"LowerMid-range";"No";"High";0
260;3893;2;"Huawei";"Mid-range";"LowerMid-range";"No";"High";1
260;3893;3;"OnePlus";"Premium";"High-end";"Yes";"Low";0
260;3893;4;"Poco";"Budget";"LowerMid-range";"No";"Low";0
260;3894;1;"OnePlus";"Mid-range";"LowerMid-range";"No";"Low";0
260;3894;2;"Xiaomi";"LowerMid-range";"High-end";"No";"Low";1
260;3894;3;"Poco";"Budget";"Mid-range";"Yes";"Low";0
260;3894;4;"Poco";"LowerMid-range";"High-end";"No";"Low";0
260;3895;1;"Huawei";"Budget";"High-end";"No";"Medium";0
260;3895;2;"Xiaomi";"Premium";"High-end";"No";"Medium";0
260;3895;3;"OnePlus";"LowerMid-range";"Mid-range";"No";"Low";1
260;3895;4;"OnePlus";"Mid-range";"High-end";"No";"Medium";0
260;3896;1;"Poco";"Mid-range";"LowerMid-range";"No";"High";0
260;3896;2;"Poco";"Budget";"Mid-range";"No";"High";0
260;3896;3;"Huawei";"Mid-range";"LowerMid-range";"No";"Low";0
260;3896;4;"OnePlus";"LowerMid-range";"Mid-range";"Yes";"High";1
260;3897;1;"Xiaomi";"LowerMid-range";"Mid-range";"Yes";"High";0
260;3897;2;"Poco";"Budget";"LowerMid-range";"Yes";"Low";0
260;3897;3;"Huawei";"Budget";"High-end";"Yes";"Low";1
260;3897;4;"OnePlus";"UpperMid-range";"Low";"Yes";"Medium";0
260;3898;1;"Huawei";"LowerMid-range";"High-end";"No";"High";1
260;3898;2;"Huawei";"Budget";"LowerMid-range";"Yes";"Low";0
260;3898;3;"Huawei";"UpperMid-range";"Mid-range";"Yes";"Medium";0
260;3898;4;"Poco";"Mid-range";"LowerMid-range";"No";"Low";0
260;3899;1;"Poco";"Premium";"High-end";"Yes";"Medium";0
260;3899;2;"OnePlus";"Budget";"Low";"No";"Medium";0
260;3899;3;"Poco";"Budget";"Low";"No";"Medium";1
260;3899;4;"Poco";"Budget";"Mid-range";"Yes";"High";0
260;3900;1;"Poco";"Budget";"Low";"Yes";"Medium";0
260;3900;2;"OnePlus";"Budget";"Low";"Yes";"High";0
260;3900;3;"Xiaomi";"Mid-range";"High-end";"Yes";"Medium";1
260;3900;4;"Xiaomi";"UpperMid-range";"Mid-range";"No";"Medium";0
261;3901;1;"Huawei";"Premium";"High-end";"Yes";"Low";0
261;3901;2;"Huawei";"Premium";"High-end";"No";"Medium";0
261;3901;3;"OnePlus";"Mid-range";"Mid-range";"Yes";"Medium";1
261;3901;4;"Huawei";"LowerMid-range";"LowerMid-range";"No";"Low";0
261;3902;1;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Low";0
261;3902;2;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
261;3902;3;"Huawei";"Mid-range";"High-end";"Yes";"Medium";0
261;3902;4;"Xiaomi";"UpperMid-range";"Mid-range";"No";"High";1
261;3903;1;"Poco";"Mid-range";"High-end";"Yes";"Medium";0
261;3903;2;"Poco";"Premium";"Low";"Yes";"Medium";0
261;3903;3;"Poco";"Mid-range";"LowerMid-range";"No";"Low";0
261;3903;4;"Poco";"Mid-range";"Mid-range";"No";"Medium";1
261;3904;1;"Huawei";"Mid-range";"LowerMid-range";"Yes";"Medium";0
261;3904;2;"Poco";"Mid-range";"Mid-range";"Yes";"Low";0
261;3904;3;"Xiaomi";"Mid-range";"Low";"No";"Medium";1
261;3904;4;"Poco";"Premium";"High-end";"Yes";"Medium";0
261;3905;1;"Huawei";"Budget";"Low";"No";"Medium";1
261;3905;2;"Xiaomi";"Mid-range";"High-end";"No";"High";0
261;3905;3;"Huawei";"Budget";"Mid-range";"Yes";"Low";0
261;3905;4;"Poco";"LowerMid-range";"LowerMid-range";"No";"Medium";0
261;3906;1;"Huawei";"UpperMid-range";"LowerMid-range";"Yes";"Medium";1
261;3906;2;"Huawei";"Budget";"LowerMid-range";"No";"Medium";0
261;3906;3;"Poco";"Mid-range";"Mid-range";"Yes";"High";0
261;3906;4;"OnePlus";"Premium";"LowerMid-range";"No";"Medium";0
261;3907;1;"OnePlus";"UpperMid-range";"Low";"Yes";"Low";1
261;3907;2;"Xiaomi";"Mid-range";"LowerMid-range";"Yes";"Low";0
261;3907;3;"OnePlus";"Budget";"High-end";"Yes";"Medium";0
261;3907;4;"OnePlus";"Mid-range";"High-end";"Yes";"High";0
261;3908;1;"Huawei";"Premium";"Low";"No";"High";0
261;3908;2;"OnePlus";"Mid-range";"Mid-range";"No";"High";0
261;3908;3;"Poco";"Mid-range";"High-end";"No";"Medium";1
261;3908;4;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
261;3909;1;"OnePlus";"UpperMid-range";"Mid-range";"No";"Medium";1
261;3909;2;"OnePlus";"UpperMid-range";"Mid-range";"Yes";"High";0
261;3909;3;"Huawei";"Premium";"Low";"Yes";"High";0
261;3909;4;"Poco";"LowerMid-range";"High-end";"Yes";"Medium";0
261;3910;1;"Huawei";"Premium";"Low";"Yes";"Low";0
261;3910;2;"Poco";"Mid-range";"LowerMid-range";"Yes";"Low";0
261;3910;3;"OnePlus";"Premium";"High-end";"No";"High";0
261;3910;4;"Huawei";"Mid-range";"LowerMid-range";"No";"Medium";1
261;3911;1;"Huawei";"Mid-range";"Mid-range";"Yes";"High";1
261;3911;2;"Poco";"Premium";"LowerMid-range";"No";"Low";0
261;3911;3;"OnePlus";"UpperMid-range";"LowerMid-range";"Yes";"High";0
261;3911;4;"Xiaomi";"Premium";"Mid-range";"Yes";"Medium";0
261;3912;1;"Poco";"Premium";"Mid-range";"Yes";"Medium";0
261;3912;2;"Xiaomi";"LowerMid-range";"LowerMid-range";"No";"Medium";1
261;3912;3;"Huawei";"Budget";"LowerMid-range";"Yes";"High";0
261;3912;4;"Poco";"Premium";"Mid-range";"No";"Low";0
261;3913;1;"Poco";"LowerMid-range";"High-end";"Yes";"High";0
261;3913;2;"Huawei";"UpperMid-range";"Mid-range";"No";"High";1
261;3913;3;"Poco";"Mid-range";"Low";"No";"Medium";0
261;3913;4;"Poco";"UpperMid-range";"LowerMid-range";"Yes";"Low";0
261;3914;1;"Xiaomi";"Budget";"High-end";"No";"Medium";0
261;3914;2;"Xiaomi";"Premium";"LowerMid-range";"No";"Medium";0
261;3914;3;"Huawei";"UpperMid-range";"High-end";"Yes";"Low";0
261;3914;4;"Poco";"Mid-range";"Mid-range";"Yes";"Medium";1
261;3915;1;"Huawei";"Premium";"Low";"No";"Low";0
261;3915;2;"Xiaomi";"UpperMid-range";"High-end";"Yes";"Medium";1
261;3915;3;"Xiaomi";"Mid-range";"LowerMid-range";"No";"High";0
261;3915;4;"Xiaomi";"Mid-range";"Low";"Yes";"Low";0
262;3916;1;"Poco";"LowerMid-range";"Low";"Yes";"Medium";0
262;3916;2;"OnePlus";"LowerMid-range";"High-end";"Yes";"Medium";1
262;3916;3;"Poco";"LowerMid-range";"Mid-range";"No";"Low";0
262;3916;4;"OnePlus";"Mid-range";"Mid-range";"No";"Medium";0
262;3917;1;"Poco";"UpperMid-range";"Low";"Yes";"High";0
262;3917;2;"OnePlus";"UpperMid-range";"High-end";"No";"Low";0
262;3917;3;"Poco";"LowerMid-range";"High-end";"No";"Medium";1
262;3917;4;"Huawei";"Premium";"Mid-range";"Yes";"High";0
262;3918;1;"OnePlus";"Premium";"LowerMid-range";"Yes";"Medium";0
262;3918;2;"OnePlus";"Mid-range";"LowerMid-range";"No";"High";0
262;3918;3;"Xiaomi";"Budget";"Mid-range";"No";"Low";0
262;3918;4;"Xiaomi";"UpperMid-range";"Mid-range";"Yes";"High";1
262;3919;1;"Huawei";"Mid-range";"Low";"No";"High";0
262;3919;2;"Huawei";"Premium";"Low";"No";"High";0
262;3919;3;"Xiaomi";"Budget";"LowerMid-range";"No";"Medium";1
262;3919;4;"Xiaomi";"LowerMid-range";"Mid-range";"Yes";"Medium";0
262;3920;1;"Xiaomi";"LowerMid-range";"Mid-range";"No";"Low";1
262;3920;2;"Huawei";"Mid-range";"High-end";"Yes";"Low";0
262;3920;3;"Poco";"LowerMid-range";"Low";"Yes";"High";0
262;3920;4;"OnePlus";"Premium";"Mid-range";"No";"Medium";0
262;3921;1;"Poco";"Mid-range";"Mid-range";"No";"High";0
262;3921;2;"OnePlus";"Mid-range";"Low";"No";"Medium";0
262;3921;3;"Xiaomi";"Mid-range";"Mid-range";"No";"Medium";0
262;3921;4;"Xiaomi";"Premium";"Low";"No";"High";1
262;3922;1;"OnePlus";"Premium";"Low";"No";"High";0
262;3922;2;"OnePlus";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
262;3922;3;"Xiaomi";"Budget";"LowerMid-range";"Yes";"High";1
262;3922;4;"Xiaomi";"LowerMid-range";"High-end";"Yes";"Medium";0
262;3923;1;"OnePlus";"UpperMid-range";"High-end";"Yes";"High";0
262;3923;2;"Poco";"Mid-range";"LowerMid-range";"Yes";"Medium";1
262;3923;3;"OnePlus";"Budget";"Mid-range";"Yes";"Low";0
262;3923;4;"Huawei";"UpperMid-range";"High-end";"No";"Medium";0
262;3924;1;"Poco";"Budget";"Mid-range";"No";"High";0
262;3924;2;"Poco";"Mid-range";"Low";"Yes";"High";0
262;3924;3;"Huawei";"LowerMid-range";"Low";"Yes";"Low";0
262;3924;4;"Poco";"LowerMid-range";"High-end";"Yes";"Low";1
262;3925;1;"Huawei";"UpperMid-range";"Low";"No";"High";1
262;3925;2;"OnePlus";"UpperMid-range";"High-end";"No";"Medium";0
262;3925;3;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
262;3925;4;"Xiaomi";"Premium";"LowerMid-range";"Yes";"High";0
262;3926;1;"Poco";"Budget";"Mid-range";"Yes";"Low";1
262;3926;2;"OnePlus";"UpperMid-range";"Low";"Yes";"Medium";0
262;3926;3;"Poco";"Premium";"Low";"Yes";"Low";0
262;3926;4;"Poco";"Mid-range";"Mid-range";"Yes";"Low";0
262;3927;1;"Xiaomi";"LowerMid-range";"Low";"Yes";"Low";0
262;3927;2;"Huawei";"Budget";"Low";"No";"Medium";1
262;3927;3;"Huawei";"UpperMid-range";"LowerMid-range";"No";"Medium";0
262;3927;4;"Huawei";"Budget";"Low";"Yes";"Low";0
262;3928;1;"Xiaomi";"Mid-range";"High-end";"No";"Low";0
262;3928;2;"Poco";"LowerMid-range";"Mid-range";"No";"High";0
262;3928;3;"Poco";"Budget";"High-end";"No";"High";1
262;3928;4;"Huawei";"Premium";"Mid-range";"Yes";"Low";0
262;3929;1;"Xiaomi";"Mid-range";"Mid-range";"Yes";"High";1
262;3929;2;"Xiaomi";"Premium";"LowerMid-range";"No";"Medium";0
262;3929;3;"OnePlus";"Premium";"LowerMid-range";"No";"Medium";0
262;3929;4;"Huawei";"Mid-range";"LowerMid-range";"No";"Medium";0
262;3930;1;"OnePlus";"LowerMid-range";"Low";"Yes";"Low";0
262;3930;2;"OnePlus";"Budget";"LowerMid-range";"Yes";"High";1
262;3930;3;"Poco";"LowerMid-range";"High-end";"No";"High";0
262;3930;4;"Huawei";"LowerMid-range";"Mid-range";"Yes";"High";0
263;3931;1;"Huawei";"Budget";"Low";"Yes";"High";0
263;3931;2;"Poco";"LowerMid-range";"Mid-range";"Yes";"Medium";0
263;3931;3;"OnePlus";"LowerMid-range";"Low";"Yes";"Medium";1
263;3931;4;"Huawei";"Mid-range";"High-end";"Yes";"Low";0
263;3932;1;"Huawei";"LowerMid-range";"Mid-range";"Yes";"High";1
263;3932;2;"Xiaomi";"LowerMid-range";"LowerMid-range";"Yes";"High";0
263;3932;3;"Huawei";"Mid-range";"Mid-range";"No";"Medium";0
263;3932;4;"OnePlus";"Premium";"Low";"No";"Low";0
263;3933;1;"OnePlus";"UpperMid-range";"Low";"No";"Medium";0
263;3933;2;"Poco";"Mid-range";"High-end";"No";"Low";0
263;3933;3;"Huawei";"LowerMid-range";"LowerMid-range";"No";"Low";1
263;3933;4;"Xiaomi";"Mid-range";"LowerMid-range";"No";"Low";0
263;3934;1;"Poco";"Budget";"Low";"Yes";"High";0
263;3934;2;"Huawei";"Premium";"LowerMid-range";"No";"Medium";0
263;3934;3;"Xiaomi";"Premium";"Mid-range";"No";"Low";0
263;3934;4;"Poco";"Budget";"LowerMid-range";"Yes";"Low";1
263;3935;1;"OnePlus";"UpperMid-range";"Low";"No";"High";0
263;3935;2;"Poco";"Mid-range";"Mid-range";"Yes";"Medium";1
263;3935;3;"Huawei";"Mid-range";"Low";"No";"Medium";0
263;3935;4;"Huawei";"Premium";"Low";"No";"Medium";0
263;3936;1;"Xiaomi";"Premium";"High-end";"Yes";"Medium";0
263;3936;2;"OnePlus";"Premium";"LowerMid-range";"Yes";"High";0
263;3936;3;"Xiaomi";"Budget";"LowerMid-range";"No";"High";1
263;3936;4;"OnePlus";"Budget";"Low";"No";"High";0
263;3937;1;"Xiaomi";"Premium";"LowerMid-range";"Yes";"Low";0
263;3937;2;"Poco";"Budget";"Low";"No";"Low";0
263;3937;3;"OnePlus";"Premium";"High-end";"No";"Medium";1
263;3937;4;"Poco";"LowerMid-range";"LowerMid-range";"Yes";"Low";0
263;3938;1;"OnePlus";"Premium";"Mid-range";"Yes";"Low";0
263;3938;2;"Poco";"Budget";"LowerMid-range";"No";"Medium";0
